test,module,cores,MFLOPS
xcl1,gobff-2020b,16,76336.3
xdl1,gobff-2020b,16,2.25
xsl1,gobff-2020b,16,2.62
xzl1,gobff-2020b,16,38587.6
xcl2,gobff-2020b,16,10507.7
xdl2,gobff-2020b,16,12542.9
xsl2,gobff-2020b,16,37279.9
xzl2,gobff-2020b,16,8254.5
xcl3,gobff-2020b,16,879977.8
xdl3,gobff-2020b,16,243423.2
xsl3,gobff-2020b,16,750457.0
xzl3,gobff-2020b,16,620252.7
