test,module,cores,MFLOPS
xcl1,gobff-2020b,1,72142.0
xdl1,gobff-2020b,1,3.25
xsl1,gobff-2020b,1,3.25
xzl1,gobff-2020b,1,37748.7
xcl2,gobff-2020b,1,10536.7
xdl2,gobff-2020b,1,12330.9
xsl2,gobff-2020b,1,37621.3
xzl2,gobff-2020b,1,8260.6
xcl3,gobff-2020b,1,96944.8
xdl3,gobff-2020b,1,47432.7
xsl3,gobff-2020b,1,95965.2
xzl3,gobff-2020b,1,49691.3
