test,module,cores,MFLOPS
xcl1,gobff-2020.06-amd,1,78014.1
xdl1,gobff-2020.06-amd,1,2.25
xsl1,gobff-2020.06-amd,1,3.25
xzl1,gobff-2020.06-amd,1,31876.7
xcl2,gobff-2020.06-amd,1,7587.2
xdl2,gobff-2020.06-amd,1,5520.1
xsl2,gobff-2020.06-amd,1,34935.6
xzl2,gobff-2020.06-amd,1,7149.6
xcl3,gobff-2020.06-amd,1,94005.8
xdl3,gobff-2020.06-amd,1,45696.6
xsl3,gobff-2020.06-amd,1,95620.6
xzl3,gobff-2020.06-amd,1,48851.1
