nthreads,test,routine,MFLOPS
7,xcl3,symm,564778.41
7,xcl3,syr2k,469091.85
7,xcl3,syrk,422354.35
7,xcl3,trmm,373544.17
7,xcl3,trsm,291502.81
7,xzl3,gemm,282621.37
7,xzl3,hemm,285784.93
7,xzl3,herk,214538.47
7,xzl3,her2k,248951.90
7,xzl3,symm,287829.80
7,xzl3,syr2k,236234.23
7,xzl3,syrk,212607.46
7,xzl3,trmm,199775.63
7,xzl3,trsm,189767.98
7,xdl3,gemm,239317.70
7,xdl3,symm,215617.45
7,xdl3,syrk,144273.51
7,xdl3,syr2k,169238.51
7,xdl3,trmm,193749.12
7,xdl3,trsm,82858.50
7,xsl3,gemm,443872.70
7,xsl3,symm,348714.95
7,xsl3,syrk,246993.82
7,xsl3,syr2k,297345.46
7,xsl3,trmm,320418.40
7,xsl3,trsm,158061.87
8,xcl1,nrm2,13601.77
8,xcl1,amax,5105.88
8,xcl1,asum,8911.32
8,xcl1,axpy,22266.76
8,xcl1,copy,1946.17
8,xcl1,swap,3044.45
8,xcl1,dotc,8453.01
8,xcl1,dotu,8490.30
8,xzl1,nrm2,6548.46
8,xzl1,amax,2340.10
8,xzl1,asum,3729.02
8,xzl1,axpy,11160.68
8,xzl1,copy,912.48
8,xzl1,swap,1488.06
8,xzl1,dotc,12659.51
8,xzl1,dotu,12506.60
8,xdl1,nrm2,3636.95
8,xdl1,amax,2854.35
8,xdl1,asum,4990.87
8,xdl1,axpy,5576.25
8,xdl1,copy,920.55
8,xdl1,swap,1526.03
8,xdl1,dot,6532.38
8,xdl1,rotm,4020.57
8,xsl1,nrm2,6941.08
8,xsl1,amax,7612.63
8,xsl1,asum,11143.90
8,xsl1,axpy,11612.78
8,xsl1,copy,2047.77
8,xsl1,swap,3357.76
8,xsl1,dot,5193.01
8,xsl1,rotm,6728.93
8,xsl1,dsdot,4839.33
8,xsl1,sdsdot,4812.36
8,xcl2,gbmv,3022.91
8,xcl2,gemv,43302.62
8,xcl2,hbmv,1356.80
8,xcl2,hpmv,68358.58
8,xcl2,hemv,67335.58
8,xcl2,tbmv,1740.31
8,xcl2,tpmv,45159.43
8,xcl2,trmv,39757.68
8,xcl2,tbsv,1050.01
8,xcl2,tpsv,14424.38
8,xcl2,trsv,13027.38
8,xcl2,gerc,34824.12
8,xcl2,geru,34705.67
8,xcl2,ger2c,35157.86
8,xcl2,ger2u,35296.88
8,xcl2,hpr,35253.36
8,xcl2,her,32906.87
8,xcl2,hpr2,60546.02
8,xcl2,her2,57486.75
8,xzl2,gbmv,1913.42
8,xzl2,gemv,22244.92
8,xzl2,hbmv,1650.62
8,xzl2,hpmv,36089.95
8,xzl2,hemv,38512.98
8,xzl2,tbmv,1161.93
8,xzl2,tpmv,22881.06
8,xzl2,trmv,21245.61
8,xzl2,tbsv,1019.05
8,xzl2,tpsv,6805.76
8,xzl2,trsv,6155.25
8,xdl2,gbmv,857.43
8,xdl2,gemv,11072.40
8,xdl2,sbmv,516.06
8,xdl2,spmv,5670.22
8,xdl2,symv,21980.12
8,xdl2,tbmv,461.70
8,xdl2,tpmv,11569.48
8,xdl2,trmv,10475.92
8,xdl2,tbsv,407.57
8,xdl2,tpsv,3849.81
8,xdl2,trsv,3439.21
8,xdl2,ger,8909.83
8,xdl2,ger2,9022.31
8,xdl2,spr,8959.73
8,xdl2,syr,8492.78
8,xdl2,spr2,15439.12
8,xdl2,syr2,14808.73
8,xsl2,gbmv,1193.90
8,xsl2,gemv,21709.95
8,xsl2,sbmv,773.17
8,xsl2,spmv,11956.03
8,xsl2,symv,40278.47
8,xsl2,tbmv,701.03
8,xsl2,tpmv,23578.93
8,xsl2,trmv,19780.42
8,xsl2,tbsv,428.10
8,xsl2,tpsv,8446.65
8,xsl2,trsv,6964.80
8,xsl2,ger,17097.42
8,xsl2,ger2,17465.40
8,xsl2,spr,18057.62
8,xsl2,syr,15628.63
8,xsl2,spr2,30931.83
8,xsl2,syr2,27369.40
8,xcl3,gemm,578125.18
8,xcl3,hemm,567315.43
8,xcl3,herk,413270.90
8,xcl3,her2k,466557.21
8,xcl3,symm,560731.06
8,xcl3,syr2k,458417.32
8,xcl3,syrk,429142.52
8,xcl3,trmm,373659.06
8,xcl3,trsm,290615.67
8,xzl3,gemm,286633.81
8,xzl3,hemm,286471.43
8,xzl3,herk,208888.72
8,xzl3,her2k,246618.97
8,xzl3,symm,284334.06
8,xzl3,syr2k,235446.61
8,xzl3,syrk,212533.41
8,xzl3,trmm,199741.11
8,xzl3,trsm,190268.06
8,xdl3,gemm,255302.23
8,xdl3,symm,216926.67
8,xdl3,syrk,136357.12
8,xdl3,syr2k,170330.53
8,xdl3,trmm,191357.17
8,xdl3,trsm,81493.27
8,xsl3,gemm,444425.20
8,xsl3,symm,361858.80
8,xsl3,syrk,242093.81
8,xsl3,syr2k,294633.67
8,xsl3,trmm,325222.46
8,xsl3,trsm,158224.57
9,xcl1,nrm2,13333.56
9,xcl1,amax,4894.98
9,xcl1,asum,8997.03
9,xcl1,axpy,22325.55
9,xcl1,copy,1962.21
9,xcl1,swap,3058.13
9,xcl1,dotc,8398.23
9,xcl1,dotu,8413.60
9,xzl1,nrm2,6491.31
9,xzl1,amax,2355.16
9,xzl1,asum,3732.90
9,xzl1,axpy,11256.67
9,xzl1,copy,918.12
9,xzl1,swap,1495.03
9,xzl1,dotc,12785.57
9,xzl1,dotu,12643.82
9,xdl1,nrm2,3664.08
9,xdl1,amax,2895.76
9,xdl1,asum,4941.53
9,xdl1,axpy,5655.21
9,xdl1,copy,924.27
9,xdl1,swap,1526.40
9,xdl1,dot,6568.53
9,xdl1,rotm,4032.07
9,xsl1,nrm2,7174.20
9,xsl1,amax,7611.80
9,xsl1,asum,11698.91
9,xsl1,axpy,11645.15
9,xsl1,copy,2073.30
9,xsl1,swap,3393.67
9,xsl1,dot,5254.23
9,xsl1,rotm,6795.81
9,xsl1,dsdot,4839.26
9,xsl1,sdsdot,4877.13
9,xcl2,gbmv,3089.93
9,xcl2,gemv,43130.16
9,xcl2,hbmv,1360.53
9,xcl2,hpmv,69194.16
9,xcl2,hemv,67942.63
9,xcl2,tbmv,1760.03
9,xcl2,tpmv,45797.18
9,xcl2,trmv,40560.51
9,xcl2,tbsv,1068.67
9,xcl2,tpsv,14218.03
9,xcl2,trsv,12996.18
9,xcl2,gerc,34759.68
9,xcl2,geru,34819.75
9,xcl2,ger2c,35123.42
9,xcl2,ger2u,35214.25
9,xcl2,hpr,35375.25
9,xcl2,her,33336.87
9,xcl2,hpr2,60627.85
9,xcl2,her2,58108.15
9,xzl2,gbmv,1901.67
9,xzl2,gemv,22427.20
9,xzl2,hbmv,1676.21
9,xzl2,hpmv,36369.95
9,xzl2,hemv,38836.77
9,xzl2,tbmv,1278.07
9,xzl2,tpmv,22892.08
9,xzl2,trmv,21138.57
9,xzl2,tbsv,1017.33
9,xzl2,tpsv,6700.70
9,xzl2,trsv,6180.98
9,xdl2,gbmv,919.20
9,xdl2,gemv,11075.41
9,xdl2,sbmv,519.08
9,xdl2,spmv,5571.45
9,xdl2,symv,22420.15
9,xdl2,tbmv,421.36
9,xdl2,tpmv,11669.40
9,xdl2,trmv,10349.70
9,xdl2,tbsv,400.27
9,xdl2,tpsv,3843.18
9,xdl2,trsv,3407.22
9,xdl2,ger,8934.20
9,xdl2,ger2,9054.58
9,xdl2,spr,8927.85
9,xdl2,syr,8427.53
9,xdl2,spr2,15526.57
9,xdl2,syr2,14825.28
9,xsl2,gbmv,1272.65
9,xsl2,gemv,21837.71
9,xsl2,sbmv,780.30
9,xsl2,spmv,12122.92
9,xsl2,symv,40586.53
9,xsl2,tbmv,677.43
9,xsl2,tpmv,24736.40
9,xsl2,trmv,19512.88
9,xsl2,tbsv,425.11
9,xsl2,tpsv,8383.63
9,xsl2,trsv,6998.16
9,xsl2,ger,17094.51
9,xsl2,ger2,17448.26
9,xsl2,spr,18368.51
9,xsl2,syr,15734.83
9,xsl2,spr2,31062.43
9,xsl2,syr2,28047.35
9,xcl3,gemm,593860.88
9,xcl3,hemm,562510.90
9,xcl3,herk,415562.61
9,xcl3,her2k,459653.23
9,xcl3,symm,568847.23
9,xcl3,syr2k,464244.43
9,xcl3,syrk,426066.95
9,xcl3,trmm,380523.40
9,xcl3,trsm,289381.66
9,xzl3,gemm,284771.61
9,xzl3,hemm,285526.96
9,xzl3,herk,210661.13
9,xzl3,her2k,248467.52
9,xzl3,symm,283541.27
9,xzl3,syr2k,237632.55
9,xzl3,syrk,207697.76
9,xzl3,trmm,203889.52
9,xzl3,trsm,190386.80
9,xdl3,gemm,254105.16
9,xdl3,symm,215911.65
9,xdl3,syrk,146528.03
9,xdl3,syr2k,167028.66
9,xdl3,trmm,193658.01
9,xdl3,trsm,82538.50
9,xsl3,gemm,454302.20
9,xsl3,symm,349494.56
9,xsl3,syrk,238950.46
9,xsl3,syr2k,298293.67
9,xsl3,trmm,324294.78
9,xsl3,trsm,159913.50
10,xcl1,nrm2,13520.68
10,xcl1,amax,5149.53
10,xcl1,asum,9057.60
10,xcl1,axpy,22258.58
10,xcl1,copy,1966.58
10,xcl1,swap,3071.83
10,xcl1,dotc,8452.27
10,xcl1,dotu,8379.66
10,xzl1,nrm2,6518.66
10,xzl1,amax,2343.57
10,xzl1,asum,3686.55
10,xzl1,axpy,11249.36
10,xzl1,copy,912.96
10,xzl1,swap,1493.58
10,xzl1,dotc,12712.73
10,xzl1,dotu,12675.72
10,xdl1,nrm2,3460.55
10,xdl1,amax,2699.62
10,xdl1,asum,4989.72
10,xdl1,axpy,5605.12
10,xdl1,copy,922.25
10,xdl1,swap,1533.40
10,xdl1,dot,6507.58
10,xdl1,rotm,4034.16
10,xsl1,nrm2,7054.65
10,xsl1,amax,7582.00
10,xsl1,asum,11604.33
10,xsl1,axpy,11678.01
10,xsl1,copy,2080.23
10,xsl1,swap,3260.05
10,xsl1,dot,5207.83
10,xsl1,rotm,6855.66
10,xsl1,dsdot,4820.43
10,xsl1,sdsdot,4792.90
10,xcl2,gbmv,2940.51
10,xcl2,gemv,43267.41
10,xcl2,hbmv,1340.01
10,xcl2,hpmv,68852.37
10,xcl2,hemv,67499.08
10,xcl2,tbmv,1834.98
10,xcl2,tpmv,45617.13
10,xcl2,trmv,40603.87
10,xcl2,tbsv,1076.21
10,xcl2,tpsv,14323.21
10,xcl2,trsv,12968.78
10,xcl2,gerc,34863.78
10,xcl2,geru,34736.95
10,xcl2,ger2c,35317.91
10,xcl2,ger2u,35156.62
10,xcl2,hpr,35258.73
10,xcl2,her,33636.55
10,xcl2,hpr2,60321.17
10,xcl2,her2,57827.56
10,xzl2,gbmv,1889.75
10,xzl2,gemv,22331.25
10,xzl2,hbmv,1657.20
10,xzl2,hpmv,36226.66
10,xzl2,hemv,38350.95
10,xzl2,tbmv,1159.08
10,xzl2,tpmv,22868.88
10,xzl2,trmv,21270.06
10,xzl2,tbsv,972.71
10,xzl2,tpsv,6704.72
10,xzl2,trsv,6182.28
10,xdl2,gbmv,915.20
10,xdl2,gemv,11222.10
10,xdl2,sbmv,555.28
10,xdl2,spmv,5597.58
10,xdl2,symv,22347.73
10,xdl2,tbmv,441.98
10,xdl2,tpmv,11447.15
10,xdl2,trmv,10512.05
10,xdl2,tbsv,409.61
10,xdl2,tpsv,3817.05
10,xdl2,trsv,3453.96
10,xdl2,ger,8955.33
10,xdl2,ger2,9059.20
10,xdl2,spr,9011.48
10,xdl2,syr,8622.58
10,xdl2,spr2,15483.12
10,xdl2,syr2,15024.92
10,xsl2,gbmv,1262.07
10,xsl2,gemv,22011.17
10,xsl2,sbmv,760.41
10,xsl2,spmv,11624.61
10,xsl2,symv,41020.75
10,xsl2,tbmv,695.77
10,xsl2,tpmv,24870.90
10,xsl2,trmv,19200.02
10,xsl2,tbsv,427.80
10,xsl2,tpsv,8443.72
10,xsl2,trsv,7025.00
10,xsl2,ger,17062.42
10,xsl2,ger2,17554.21
10,xsl2,spr,18359.12
10,xsl2,syr,15941.43
10,xsl2,spr2,31210.68
10,xsl2,syr2,27750.81
10,xcl3,gemm,550502.68
10,xcl3,hemm,559537.51
10,xcl3,herk,424170.10
10,xcl3,her2k,452180.52
10,xcl3,symm,565417.52
10,xcl3,syr2k,462100.80
10,xcl3,syrk,426119.51
10,xcl3,trmm,376640.70
10,xcl3,trsm,294513.87
10,xzl3,gemm,286073.70
10,xzl3,hemm,290609.96
10,xzl3,herk,211306.98
10,xzl3,her2k,247589.11
10,xzl3,symm,286997.05
10,xzl3,syr2k,233084.55
10,xzl3,syrk,209656.27
10,xzl3,trmm,203837.20
10,xzl3,trsm,194774.05
10,xdl3,gemm,242013.96
10,xdl3,symm,214081.83
10,xdl3,syrk,144294.76
10,xdl3,syr2k,168929.08
10,xdl3,trmm,191640.55
10,xdl3,trsm,83323.05
10,xsl3,gemm,438572.43
10,xsl3,symm,360185.87
10,xsl3,syrk,241385.70
10,xsl3,syr2k,296743.72
10,xsl3,trmm,323355.10
10,xsl3,trsm,158997.23
11,xcl1,nrm2,13366.75
11,xcl1,amax,5130.97
11,xcl1,asum,8931.51
11,xcl1,axpy,22180.32
11,xcl1,copy,1962.65
11,xcl1,swap,3056.83
11,xcl1,dotc,8441.17
11,xcl1,dotu,8364.60
11,xzl1,nrm2,6572.11
11,xzl1,amax,2343.08
11,xzl1,asum,3747.38
11,xzl1,axpy,11257.55
11,xzl1,copy,912.37
11,xzl1,swap,1494.28
11,xzl1,dotc,12630.20
11,xzl1,dotu,10143.22
11,xdl1,nrm2,3612.33
11,xdl1,amax,2888.37
11,xdl1,asum,5001.83
11,xdl1,axpy,5683.62
11,xdl1,copy,925.46
11,xdl1,swap,1530.68
11,xdl1,dot,6528.08
11,xdl1,rotm,4051.21
11,xsl1,nrm2,6902.55
11,xsl1,amax,7661.72
11,xsl1,asum,10956.50
11,xsl1,axpy,11705.72
11,xsl1,copy,2090.92
11,xsl1,swap,3353.78
11,xsl1,dot,5095.62
11,xsl1,rotm,6745.63
11,xsl1,dsdot,4754.85
11,xsl1,sdsdot,4797.56
11,xcl2,gbmv,3151.17
11,xcl2,gemv,43837.40
11,xcl2,hbmv,1356.68
11,xcl2,hpmv,68571.10
11,xcl2,hemv,68033.10
11,xcl2,tbmv,1815.17
11,xcl2,tpmv,45648.97
11,xcl2,trmv,39965.15
11,xcl2,tbsv,1068.60
11,xcl2,tpsv,14347.43
11,xcl2,trsv,13059.43
11,xcl2,gerc,34804.38
11,xcl2,geru,34862.98
11,xcl2,ger2c,35103.20
11,xcl2,ger2u,35286.88
11,xcl2,hpr,35017.35
11,xcl2,her,33536.55
11,xcl2,hpr2,60626.67
11,xcl2,her2,58061.46
11,xzl2,gbmv,1902.71
11,xzl2,gemv,22209.20
11,xzl2,hbmv,1673.05
11,xzl2,hpmv,35757.43
11,xzl2,hemv,37970.31
11,xzl2,tbmv,1104.35
11,xzl2,tpmv,22865.51
11,xzl2,trmv,21172.43
11,xzl2,tbsv,1018.90
11,xzl2,tpsv,6697.18
11,xzl2,trsv,6186.53
11,xdl2,gbmv,899.45
11,xdl2,gemv,11058.60
11,xdl2,sbmv,505.65
11,xdl2,spmv,5623.46
11,xdl2,symv,21966.86
11,xdl2,tbmv,436.73
11,xdl2,tpmv,11777.81
11,xdl2,trmv,10494.42
11,xdl2,tbsv,408.88
11,xdl2,tpsv,3824.97
11,xdl2,trsv,3434.95
11,xdl2,ger,8991.40
11,xdl2,ger2,9012.07
11,xdl2,spr,8975.80
11,xdl2,syr,8432.08
11,xdl2,spr2,15416.45
11,xdl2,syr2,14978.03
11,xsl2,gbmv,1235.56
11,xsl2,gemv,21738.78
11,xsl2,sbmv,771.96
11,xsl2,spmv,11725.12
11,xsl2,symv,40401.43
11,xsl2,tbmv,694.40
11,xsl2,tpmv,23625.47
11,xsl2,trmv,19359.48
11,xsl2,tbsv,424.93
11,xsl2,tpsv,8076.70
11,xsl2,trsv,6860.38
11,xsl2,ger,17084.16
11,xsl2,ger2,17328.73
11,xsl2,spr,17913.67
11,xsl2,syr,15312.87
11,xsl2,spr2,30565.75
11,xsl2,syr2,26665.56
11,xcl3,gemm,578594.36
11,xcl3,hemm,564221.03
11,xcl3,herk,429740.56
11,xcl3,her2k,461154.25
11,xcl3,symm,570552.66
11,xcl3,syr2k,456272.41
11,xcl3,syrk,422102.77
11,xcl3,trmm,376260.73
11,xcl3,trsm,292966.65
11,xzl3,gemm,282618.31
11,xzl3,hemm,287958.73
11,xzl3,herk,209001.20
11,xzl3,her2k,243290.05
11,xzl3,symm,285369.20
11,xzl3,syr2k,236679.78
11,xzl3,syrk,205133.46
11,xzl3,trmm,203146.51
11,xzl3,trsm,190074.57
11,xdl3,gemm,250578.97
11,xdl3,symm,213193.00
11,xdl3,syrk,134544.53
11,xdl3,syr2k,165567.30
11,xdl3,trmm,202249.12
11,xdl3,trsm,82609.88
11,xsl3,gemm,450543.18
11,xsl3,symm,350718.13
11,xsl3,syrk,235543.70
11,xsl3,syr2k,296201.20
11,xsl3,trmm,310712.22
11,xsl3,trsm,161557.56
12,xcl1,nrm2,13623.02
12,xcl1,amax,4862.50
12,xcl1,asum,8691.87
12,xcl1,axpy,22388.01
12,xcl1,copy,1937.70
12,xcl1,swap,3031.36
12,xcl1,dotc,8232.43
12,xcl1,dotu,8180.76
12,xzl1,nrm2,6537.86
12,xzl1,amax,2352.76
12,xzl1,asum,3695.06
12,xzl1,axpy,11250.88
12,xzl1,copy,899.16
12,xzl1,swap,1482.87
12,xzl1,dotc,12690.92
12,xzl1,dotu,12646.43
12,xdl1,nrm2,3576.42
12,xdl1,amax,2655.42
12,xdl1,asum,4906.70
12,xdl1,axpy,5622.62
12,xdl1,copy,931.95
12,xdl1,swap,1543.16
12,xdl1,dot,6602.33
12,xdl1,rotm,4044.25
12,xsl1,nrm2,7138.62
12,xsl1,amax,7703.67
12,xsl1,asum,11845.23
12,xsl1,axpy,11512.85
12,xsl1,copy,2091.27
12,xsl1,swap,3440.36
12,xsl1,dot,5313.10
12,xsl1,rotm,6779.76
12,xsl1,dsdot,4877.81
12,xsl1,sdsdot,4904.98
12,xcl2,gbmv,3021.51
12,xcl2,gemv,43399.95
12,xcl2,hbmv,1353.42
12,xcl2,hpmv,68807.78
12,xcl2,hemv,65614.71
12,xcl2,tbmv,1782.91
12,xcl2,tpmv,45251.36
12,xcl2,trmv,38598.82
12,xcl2,tbsv,1069.75
12,xcl2,tpsv,14010.55
12,xcl2,trsv,13018.38
12,xcl2,gerc,34752.36
12,xcl2,geru,34711.00
12,xcl2,ger2c,35069.20
12,xcl2,ger2u,35308.75
12,xcl2,hpr,34633.30
12,xcl2,her,32549.45
12,xcl2,hpr2,60374.86
12,xcl2,her2,56233.08
12,xzl2,gbmv,1812.52
12,xzl2,gemv,21892.26
12,xzl2,hbmv,1636.20
12,xzl2,hpmv,36166.58
12,xzl2,hemv,38023.13
12,xzl2,tbmv,1069.70
12,xzl2,tpmv,23051.58
12,xzl2,trmv,20787.78
12,xzl2,tbsv,993.40
12,xzl2,tpsv,6723.82
12,xzl2,trsv,6222.36
12,xdl2,gbmv,914.76
12,xdl2,gemv,11146.57
12,xdl2,sbmv,560.75
12,xdl2,spmv,5717.03
12,xdl2,symv,21553.80
12,xdl2,tbmv,431.33
12,xdl2,tpmv,11645.22
12,xdl2,trmv,10179.00
12,xdl2,tbsv,404.27
12,xdl2,tpsv,3835.83
12,xdl2,trsv,3469.16
12,xdl2,ger,8837.90
12,xdl2,ger2,8989.13
12,xdl2,spr,8890.13
12,xdl2,syr,8239.17
12,xdl2,spr2,15334.01
12,xdl2,syr2,14687.95
12,xsl2,gbmv,1298.15
12,xsl2,gemv,21699.40
12,xsl2,sbmv,780.78
12,xsl2,spmv,11944.53
12,xsl2,symv,38696.25
12,xsl2,tbmv,642.65
12,xsl2,tpmv,24274.52
12,xsl2,trmv,18502.91
12,xsl2,tbsv,426.41
12,xsl2,tpsv,8578.97
12,xsl2,trsv,7128.75
12,xsl2,ger,16941.87
12,xsl2,ger2,17351.41
12,xsl2,spr,17870.23
12,xsl2,syr,14975.95
12,xsl2,spr2,30788.60
12,xsl2,syr2,26795.80
12,xcl3,gemm,576781.65
12,xcl3,hemm,564761.75
12,xcl3,herk,441613.21
12,xcl3,her2k,466361.53
12,xcl3,symm,570732.70
12,xcl3,syr2k,463840.10
12,xcl3,syrk,429814.95
12,xcl3,trmm,382536.35
12,xcl3,trsm,288151.62
12,xzl3,gemm,286901.18
12,xzl3,hemm,288461.37
12,xzl3,herk,212434.81
12,xzl3,her2k,241793.32
12,xzl3,symm,288476.62
12,xzl3,syr2k,226870.02
12,xzl3,syrk,211012.68
12,xzl3,trmm,201059.10
12,xzl3,trsm,189503.07
12,xdl3,gemm,235401.60
12,xdl3,symm,218319.41
12,xdl3,syrk,140183.01
12,xdl3,syr2k,169992.36
12,xdl3,trmm,188955.51
12,xdl3,trsm,81888.27
12,xsl3,gemm,443390.03
12,xsl3,symm,360143.31
12,xsl3,syrk,246883.65
12,xsl3,syr2k,305377.98
12,xsl3,trmm,329231.60
12,xsl3,trsm,160952.41
13,xcl1,nrm2,13562.93
13,xcl1,amax,5099.47
13,xcl1,asum,8775.30
13,xcl1,axpy,22575.35
13,xcl1,copy,1993.63
13,xcl1,swap,3086.63
13,xcl1,dotc,8515.08
13,xcl1,dotu,8552.38
13,xzl1,nrm2,6558.91
13,xzl1,amax,2338.13
13,xzl1,asum,3756.70
13,xzl1,axpy,11248.03
13,xzl1,copy,925.97
13,xzl1,swap,1503.50
13,xzl1,dotc,12737.35
13,xzl1,dotu,12720.63
13,xdl1,nrm2,3634.26
13,xdl1,amax,2873.01
13,xdl1,asum,5006.03
13,xdl1,axpy,5649.03
13,xdl1,copy,932.53
13,xdl1,swap,1544.25
13,xdl1,dot,6637.48
13,xdl1,rotm,4010.83
13,xsl1,nrm2,6831.36
13,xsl1,amax,7221.92
13,xsl1,asum,11770.40
13,xsl1,axpy,11566.97
13,xsl1,copy,2109.75
13,xsl1,swap,3390.15
13,xsl1,dot,5242.77
13,xsl1,rotm,6758.35
13,xsl1,dsdot,4907.46
13,xsl1,sdsdot,4895.45
13,xcl2,gbmv,2951.90
13,xcl2,gemv,43119.23
13,xcl2,hbmv,1353.47
13,xcl2,hpmv,68603.90
13,xcl2,hemv,65293.06
13,xcl2,tbmv,1765.21
13,xcl2,tpmv,45278.22
13,xcl2,trmv,39159.87
13,xcl2,tbsv,1076.15
13,xcl2,tpsv,14337.82
13,xcl2,trsv,13185.70
13,xcl2,gerc,34092.57
13,xcl2,geru,34677.17
13,xcl2,ger2c,35140.26
13,xcl2,ger2u,35249.96
13,xcl2,hpr,35138.47
13,xcl2,her,32151.97
13,xcl2,hpr2,59931.43
13,xcl2,her2,56602.86
13,xzl2,gbmv,1836.28
13,xzl2,gemv,21802.45
13,xzl2,hbmv,1685.21
13,xzl2,hpmv,36322.88
13,xzl2,hemv,37980.67
13,xzl2,tbmv,1096.13
13,xzl2,tpmv,22916.62
13,xzl2,trmv,20954.90
13,xzl2,tbsv,1008.76
13,xzl2,tpsv,6702.90
13,xzl2,trsv,6265.75
13,xdl2,gbmv,863.78
13,xdl2,gemv,11073.83
13,xdl2,sbmv,562.97
13,xdl2,spmv,5730.80
13,xdl2,symv,21437.08
13,xdl2,tbmv,432.37
13,xdl2,tpmv,11567.13
13,xdl2,trmv,10483.51
13,xdl2,tbsv,378.77
13,xdl2,tpsv,3868.28
13,xdl2,trsv,3463.67
13,xdl2,ger,8889.88
13,xdl2,ger2,8989.41
13,xdl2,spr,8921.13
13,xdl2,syr,8308.38
13,xdl2,spr2,15654.23
13,xdl2,syr2,14701.62
13,xsl2,gbmv,1152.80
13,xsl2,gemv,21417.41
13,xsl2,sbmv,680.60
13,xsl2,spmv,11944.76
13,xsl2,symv,38652.67
13,xsl2,tbmv,655.00
13,xsl2,tpmv,24563.75
13,xsl2,trmv,18590.15
13,xsl2,tbsv,426.51
13,xsl2,tpsv,8583.42
13,xsl2,trsv,7071.53
13,xsl2,ger,16892.91
13,xsl2,ger2,17398.92
13,xsl2,spr,17593.06
13,xsl2,syr,15145.81
13,xsl2,spr2,30565.36
13,xsl2,syr2,27057.38
13,xcl3,gemm,584357.88
13,xcl3,hemm,569853.68
13,xcl3,herk,396512.47
13,xcl3,her2k,463889.31
13,xcl3,symm,565617.07
13,xcl3,syr2k,464183.96
13,xcl3,syrk,421567.25
13,xcl3,trmm,372409.75
13,xcl3,trsm,287794.98
13,xzl3,gemm,280605.53
13,xzl3,hemm,283015.92
13,xzl3,herk,218597.47
13,xzl3,her2k,242765.28
13,xzl3,symm,288411.30
13,xzl3,syr2k,233163.82
13,xzl3,syrk,209617.61
13,xzl3,trmm,201038.97
13,xzl3,trsm,192323.37
13,xdl3,gemm,244398.78
13,xdl3,symm,216947.07
13,xdl3,syrk,144593.53
13,xdl3,syr2k,173218.50
13,xdl3,trmm,189530.03
13,xdl3,trsm,83979.33
13,xsl3,gemm,454279.40
13,xsl3,symm,363561.53
13,xsl3,syrk,248988.42
13,xsl3,syr2k,298362.65
13,xsl3,trmm,327652.71
13,xsl3,trsm,158456.80
14,xcl1,nrm2,13520.31
14,xcl1,amax,5123.22
14,xcl1,asum,8604.01
14,xcl1,axpy,22199.52
14,xcl1,copy,1969.23
14,xcl1,swap,3099.38
14,xcl1,dotc,8598.58
14,xcl1,dotu,8465.27
14,xzl1,nrm2,6508.73
14,xzl1,amax,2349.42
14,xzl1,asum,3724.73
14,xzl1,axpy,11025.92
14,xzl1,copy,914.20
14,xzl1,swap,1498.51
14,xzl1,dotc,12413.07
14,xzl1,dotu,12438.06
14,xdl1,nrm2,3619.77
14,xdl1,amax,2861.25
14,xdl1,asum,5044.72
14,xdl1,axpy,5611.48
14,xdl1,copy,928.60
14,xdl1,swap,1537.43
14,xdl1,dot,6426.93
14,xdl1,rotm,4068.15
14,xsl1,nrm2,7295.91
14,xsl1,amax,7632.21
14,xsl1,asum,11705.75
14,xsl1,axpy,11835.82
14,xsl1,copy,2085.60
14,xsl1,swap,3368.42
14,xsl1,dot,5233.98
14,xsl1,rotm,6805.97
14,xsl1,dsdot,4878.45
14,xsl1,sdsdot,4868.88
14,xcl2,gbmv,3000.17
14,xcl2,gemv,43228.00
14,xcl2,hbmv,1346.35
14,xcl2,hpmv,67963.85
14,xcl2,hemv,66812.53
14,xcl2,tbmv,1845.10
14,xcl2,tpmv,44818.88
14,xcl2,trmv,39709.56
14,xcl2,tbsv,1059.80
14,xcl2,tpsv,14377.32
14,xcl2,trsv,13128.88
14,xcl2,gerc,34744.40
14,xcl2,geru,34459.60
14,xcl2,ger2c,35262.47
14,xcl2,ger2u,35134.05
14,xcl2,hpr,35101.77
14,xcl2,her,32819.56
14,xcl2,hpr2,60395.22
14,xcl2,her2,57228.96
14,xzl2,gbmv,1942.92
14,xzl2,gemv,22033.90
14,xzl2,hbmv,1691.32
14,xzl2,hpmv,35598.81
14,xzl2,hemv,38205.51
14,xzl2,tbmv,1307.95
14,xzl2,tpmv,22764.32
14,xzl2,trmv,21078.20
14,xzl2,tbsv,1015.08
14,xzl2,tpsv,6730.51
14,xzl2,trsv,6227.78
14,xdl2,gbmv,789.06
14,xdl2,gemv,11057.10
14,xdl2,sbmv,498.61
14,xdl2,spmv,5757.66
14,xdl2,symv,21855.85
14,xdl2,tbmv,455.66
14,xdl2,tpmv,11496.20
14,xdl2,trmv,10294.82
14,xdl2,tbsv,411.71
14,xdl2,tpsv,3852.07
14,xdl2,trsv,3492.51
14,xdl2,ger,8922.92
14,xdl2,ger2,9005.11
14,xdl2,spr,8916.32
14,xdl2,syr,8468.12
14,xdl2,spr2,15291.85
14,xdl2,syr2,14656.51
14,xsl2,gbmv,1155.88
