test,module,cores,MFLOPS
xcl1,gobff-2020.06-amd,1,72142.0
xdl1,gobff-2020.06-amd,1,3.00
xsl1,gobff-2020.06-amd,1,3.00
xzl1,gobff-2020.06-amd,1,33554.4
xcl2,gobff-2020.06-amd,1,7928.9
xdl2,gobff-2020.06-amd,1,7619.0
xsl2,gobff-2020.06-amd,1,37638.4
xzl2,gobff-2020.06-amd,1,7392.9
xcl3,gobff-2020.06-amd,1,97702.7
xdl3,gobff-2020.06-amd,1,48075.8
xsl3,gobff-2020.06-amd,1,95798.6
xzl3,gobff-2020.06-amd,1,49937.2
