test,module,cores,MFLOPS
xcl1,foss-2020b,24,6710.9
xcl2,foss-2020b,24,25172.1
xcl3,foss-2020b,24,1266013.9
xdl1,foss-2020b,24,0.0
xdl2,foss-2020b,24,6994.0
xdl3,foss-2020b,24,359132.1
xsl1,foss-2020b,24,0.0
xsl2,foss-2020b,24,10583.6
xsl3,foss-2020b,24,1018900.5
xzl1,foss-2020b,24,6710.9
xzl2,foss-2020b,24,15194.4
xzl3,foss-2020b,24,733670.8
